step,line,chars,budget_hit_chars_ge3500,answer_anywhere,answer_last500,garbled,saved_reward,recomputed_reward
10,19,2979,0,1,1,0,1.0,1.0
10,20,2949,0,0,0,0,0.0,0.0
10,21,3080,0,1,1,0,1.0,1.0
10,22,2747,0,1,1,0,1.0,1.0
10,23,3002,0,1,1,0,1.0,1.0
10,24,2752,0,1,1,0,1.0,1.0
10,25,3235,0,1,1,0,1.0,1.0
10,26,2701,0,0,0,0,0.0,0.0
10,27,3242,0,1,0,0,0.0,0.0
10,28,3352,0,0,0,0,0.0,0.0
10,29,2797,0,1,1,0,1.0,1.0
10,30,2881,0,1,1,0,1.0,1.0
10,31,2763,0,1,1,0,1.0,1.0
10,32,2860,0,1,1,0,1.0,1.0
10,33,2327,0,1,1,0,1.0,1.0
10,34,3133,0,0,0,0,0.0,0.0
10,35,2548,0,1,1,0,1.0,1.0
10,36,2240,0,1,1,0,1.0,1.0
10,37,3870,1,0,0,0,0.0,0.0
10,38,3852,1,0,0,0,0.0,0.0
10,39,3724,1,0,0,0,0.0,0.0
10,40,3776,1,0,0,0,0.0,0.0
10,41,3649,1,0,0,0,0.0,0.0
10,42,4013,1,0,0,0,0.0,0.0
10,43,3922,1,0,0,0,0.0,0.0
10,44,3733,1,0,0,0,0.0,0.0
10,45,2251,0,1,1,0,1.0,1.0
10,46,3520,1,1,1,0,1.0,1.0
10,47,3498,0,1,1,0,1.0,1.0
10,48,2812,0,1,1,0,1.0,1.0
10,49,1602,0,1,1,0,1.0,1.0
10,50,3276,0,1,1,0,1.0,1.0
10,51,3660,1,0,0,0,0.0,0.0
10,52,2252,0,1,1,0,1.0,1.0
10,53,3345,0,0,0,0,0.0,0.0
10,54,3239,0,1,0,0,0.0,0.0
10,55,3383,0,0,0,0,0.0,0.0
10,56,2337,0,1,1,0,1.0,1.0
10,57,3642,1,0,0,0,0.0,0.0
10,58,3710,1,1,0,0,0.0,0.0
10,59,3854,1,0,0,0,0.0,0.0
10,60,3829,1,0,0,0,0.0,0.0
10,61,3312,0,0,0,0,0.0,0.0
10,62,3599,1,0,0,0,0.0,0.0
10,63,3432,0,0,0,0,0.0,0.0
10,64,3433,0,0,0,0,0.0,0.0
11,1,3751,1,1,0,0,0.0,0.0
11,2,2918,0,1,1,0,1.0,1.0
11,3,3035,0,1,1,0,0.0,0.0
11,4,3364,0,1,1,0,1.0,1.0
11,5,3742,1,0,0,0,0.0,0.0
11,6,3423,0,0,0,0,0.0,0.0
11,7,3560,1,1,0,0,0.0,0.0
11,8,3448,0,0,0,0,0.0,0.0
11,9,4004,1,1,1,0,1.0,1.0
11,10,3847,1,1,1,0,1.0,1.0
11,11,3820,1,1,1,0,1.0,1.0
11,12,3714,1,1,1,0,1.0,1.0
11,13,4102,1,0,0,0,0.0,0.0
11,14,3937,1,0,0,0,0.0,0.0
11,15,3891,1,0,0,0,0.0,0.0
11,16,3862,1,0,0,0,0.0,0.0
11,17,2527,0,0,0,0,0.0,0.0
11,18,2686,0,0,0,0,0.0,0.0
11,19,2599,0,0,0,0,0.0,0.0
11,20,2469,0,0,0,0,0.0,0.0
11,21,3027,0,1,1,0,1.0,1.0
11,22,2983,0,0,0,0,0.0,0.0
11,23,2764,0,1,1,0,1.0,1.0
11,24,2439,0,1,1,0,1.0,1.0
11,25,3346,0,0,0,0,0.0,0.0
11,26,3513,1,0,0,0,0.0,0.0
11,27,3478,0,0,0,0,0.0,0.0
11,28,3340,0,0,0,0,0.0,0.0
11,29,3389,0,1,1,0,1.0,1.0
11,30,3476,0,1,1,0,1.0,1.0
11,31,2586,0,1,1,0,1.0,1.0
11,32,3030,0,1,1,0,1.0,1.0
11,33,3359,0,0,0,0,0.0,0.0
11,34,3111,0,1,1,0,1.0,1.0
11,35,3307,0,0,0,0,0.0,0.0
11,36,3159,0,1,1,0,1.0,1.0
11,37,3741,1,0,0,0,0.0,0.0
11,38,3743,1,0,0,0,0.0,0.0
11,39,3691,1,0,0,0,0.0,0.0
11,40,3547,1,1,0,0,0.0,0.0
11,41,3693,1,0,0,1,0.0,0.0
11,42,3730,1,0,0,1,0.0,0.0
11,43,3638,1,0,0,0,0.0,0.0
11,44,3563,1,0,0,1,0.0,0.0
11,45,3172,0,1,0,0,0.0,0.0
11,46,3184,0,0,0,0,0.0,0.0
11,47,3339,0,1,1,0,0.0,0.0
11,48,3121,0,1,0,0,0.0,0.0
11,49,3198,0,1,1,0,1.0,1.0
11,50,3766,1,1,1,0,1.0,1.0
11,51,3646,1,1,1,0,1.0,1.0
11,52,2458,0,1,1,0,1.0,1.0
11,53,3922,1,0,0,0,0.0,0.0
11,54,3963,1,0,0,0,0.0,0.0
11,55,3917,1,0,0,0,0.0,0.0
11,56,4061,1,0,0,0,0.0,0.0
11,57,3673,1,0,0,0,0.0,0.0
11,58,3582,1,0,0,0,0.0,0.0
11,59,3485,0,0,0,0,0.0,0.0
11,60,3517,1,0,0,0,0.0,0.0
11,61,3594,1,0,0,0,0.0,0.0
11,62,3324,0,1,1,0,1.0,1.0
11,63,3991,1,0,0,0,0.0,0.0
11,64,3840,1,0,0,0,0.0,0.0
12,1,2652,0,0,0,0,0.0,0.0
12,2,2843,0,0,0,0,0.0,0.0
12,3,2490,0,0,0,0,0.0,0.0
12,4,2747,0,0,0,0,0.0,0.0
12,5,3256,0,0,0,0,0.0,0.0
12,6,3091,0,0,0,0,0.0,0.0
12,7,3529,1,0,0,0,0.0,0.0
12,8,3399,0,0,0,0,0.0,0.0
12,9,3378,0,0,0,0,0.0,0.0
12,10,3636,1,0,0,0,0.0,0.0
12,11,3352,0,0,0,0,0.0,0.0
12,12,3172,0,0,0,0,0.0,0.0
12,13,1979,0,1,1,0,1.0,1.0
12,14,2065,0,1,1,0,1.0,1.0
12,15,2417,0,1,1,0,1.0,1.0
12,16,2883,0,1,1,0,1.0,1.0
12,17,3418,0,1,0,0,0.0,0.0
12,18,3435,0,0,0,0,0.0,0.0
12,19,3423,0,0,0,0,0.0,0.0
12,20,3462,0,0,0,0,0.0,0.0
12,21,3543,1,0,0,0,0.0,0.0
12,22,3322,0,0,0,0,0.0,0.0
12,23,3893,1,0,0,0,0.0,0.0
12,24,3814,1,0,0,0,0.0,0.0
12,25,3619,1,0,0,0,0.0,0.0
12,26,3393,0,0,0,0,0.0,0.0
12,27,3362,0,0,0,0,0.0,0.0
12,28,3342,0,0,0,0,0.0,0.0
12,29,2847,0,0,0,0,0.0,0.0
12,30,2847,0,1,1,0,1.0,1.0
12,31,2790,0,0,0,0,0.0,0.0
12,32,3164,0,1,1,0,1.0,1.0
12,33,1469,0,1,1,0,1.0,1.0
12,34,1418,0,1,1,0,1.0,1.0
12,35,1313,0,1,1,0,1.0,1.0
12,36,1747,0,1,1,0,1.0,1.0
12,37,2102,0,1,1,0,1.0,1.0
12,38,1975,0,1,1,0,1.0,1.0
12,39,2356,0,1,1,0,1.0,1.0
12,40,2335,0,1,1,0,1.0,1.0
12,41,3570,1,0,0,0,0.0,0.0
12,42,3390,0,0,0,0,0.0,0.0
12,43,3647,1,0,0,0,0.0,0.0
12,44,3350,0,0,0,0,0.0,0.0
12,45,3661,1,0,0,0,0.0,0.0
12,46,3502,1,0,0,0,0.0,0.0
12,47,3742,1,0,0,0,0.0,0.0
12,48,3470,0,0,0,0,0.0,0.0
12,49,3553,1,0,0,0,0.0,0.0
12,50,3436,0,1,1,0,1.0,1.0
12,51,3507,1,0,0,0,0.0,0.0
12,52,3605,1,0,0,0,0.0,0.0
12,53,2786,0,1,1,0,1.0,1.0
12,54,2861,0,1,1,0,1.0,1.0
12,55,2545,0,1,1,0,1.0,1.0
12,56,2034,0,1,1,0,1.0,1.0
12,57,2531,0,0,0,0,0.0,0.0
12,58,2945,0,0,0,0,0.0,0.0
12,59,2775,0,0,0,0,0.0,0.0
12,60,2717,0,0,0,0,0.0,0.0
12,61,2380,0,1,1,0,1.0,1.0
12,62,2931,0,0,0,0,0.0,0.0
12,63,2600,0,1,1,0,1.0,1.0
12,64,2259,0,1,1,0,1.0,1.0
13,1,3352,0,0,0,0,0.0,0.0
13,2,3482,0,0,0,0,0.0,0.0
13,3,3688,1,0,0,0,0.0,0.0
13,4,3521,1,1,1,0,1.0,1.0
13,5,2896,0,0,0,0,0.0,0.0
13,6,3017,0,0,0,0,0.0,0.0
13,7,2866,0,0,0,0,0.0,0.0
13,8,3014,0,0,0,0,0.0,0.0
13,9,2586,0,0,0,0,0.0,0.0
13,10,2580,0,0,0,0,0.0,0.0
13,11,2816,0,1,0,0,0.0,0.0
13,12,2656,0,0,0,0,0.0,0.0
13,13,2300,0,1,1,0,1.0,1.0
13,14,1753,0,1,1,0,1.0,1.0
13,15,2219,0,1,1,0,1.0,1.0
13,16,1916,0,1,1,0,1.0,1.0
13,17,2208,0,1,1,0,1.0,1.0
13,18,3359,0,1,1,0,1.0,1.0
13,19,1818,0,1,1,0,1.0,1.0
13,20,2757,0,1,1,0,1.0,1.0
13,21,3803,1,0,0,0,0.0,0.0
13,22,3455,0,1,1,0,1.0,1.0
13,23,3768,1,0,0,0,0.0,0.0
13,24,4026,1,0,0,0,0.0,0.0
13,25,3234,0,1,1,0,1.0,1.0
13,26,2257,0,1,1,0,1.0,1.0
13,27,2132,0,1,1,0,1.0,1.0
13,28,2194,0,1,1,0,1.0,1.0
13,29,3245,0,1,0,0,0.0,0.0
13,30,3224,0,1,0,0,0.0,0.0
13,31,3095,0,0,0,0,0.0,0.0
13,32,3284,0,1,1,0,1.0,1.0
13,33,3519,1,0,0,0,0.0,0.0
13,34,3482,0,0,0,0,0.0,0.0
13,35,3470,0,0,0,0,0.0,0.0
13,36,3771,1,0,0,0,0.0,0.0
13,37,3365,0,0,0,0,0.0,0.0
13,38,2790,0,1,1,0,1.0,1.0
13,39,3478,0,0,0,0,0.0,0.0
13,40,2392,0,1,1,0,1.0,1.0
13,41,2890,0,0,0,0,0.0,0.0
13,42,3154,0,1,1,0,1.0,1.0
13,43,2956,0,0,0,0,0.0,0.0
13,44,2999,0,0,0,0,0.0,0.0
13,45,2669,0,1,1,0,1.0,1.0
13,46,3070,0,0,0,0,0.0,0.0
13,47,2783,0,0,0,0,0.0,0.0
13,48,3146,0,0,0,0,0.0,0.0
13,49,2621,0,1,1,0,1.0,1.0
13,50,3078,0,1,1,0,1.0,1.0
13,51,3098,0,1,1,0,1.0,1.0
13,52,3055,0,1,1,0,1.0,1.0
13,53,3499,0,1,0,0,0.0,0.0
13,54,2217,0,1,1,0,1.0,1.0
13,55,3038,0,1,1,0,1.0,1.0
13,56,2489,0,1,1,0,1.0,1.0
13,57,2811,0,0,0,0,0.0,0.0
13,58,2780,0,0,0,0,0.0,0.0
13,59,2721,0,0,0,0,0.0,0.0
13,60,2812,0,0,0,0,0.0,0.0
13,61,3971,1,0,0,0,0.0,0.0
13,62,4325,1,0,0,0,0.0,0.0
13,63,4360,1,0,0,0,0.0,0.0
13,64,4465,1,0,0,0,0.0,0.0
14,1,4067,1,0,0,0,0.0,0.0
14,2,4117,1,0,0,0,0.0,0.0
14,3,3694,1,0,0,0,0.0,0.0
14,4,3946,1,0,0,0,0.0,0.0
14,5,3732,1,0,0,0,0.0,0.0
14,6,3591,1,0,0,0,0.0,0.0
14,7,3704,1,1,1,0,1.0,1.0
14,8,3320,0,1,1,0,1.0,1.0
14,9,3682,1,1,0,0,0.0,0.0
14,10,1858,0,1,1,0,1.0,1.0
14,11,3503,1,1,0,0,0.0,0.0
14,12,3052,0,1,1,0,1.0,1.0
14,13,3074,0,1,1,0,1.0,1.0
14,14,3027,0,1,0,0,0.0,0.0
14,15,3218,0,1,1,0,1.0,1.0
14,16,3050,0,1,1,0,1.0,1.0
14,17,2983,0,1,0,0,0.0,0.0
14,18,3531,1,0,0,0,0.0,0.0
14,19,3059,0,1,1,0,1.0,1.0
14,20,3466,0,1,1,0,1.0,1.0
14,21,3256,0,0,0,0,0.0,0.0
14,22,3388,0,0,0,0,0.0,0.0
14,23,3100,0,0,0,0,0.0,0.0
14,24,3353,0,0,0,0,0.0,0.0
14,25,1874,0,1,1,0,1.0,1.0
14,26,2915,0,0,0,0,0.0,0.0
14,27,2420,0,1,1,0,1.0,1.0
14,28,2748,0,1,1,0,1.0,1.0
14,29,2777,0,0,0,0,0.0,0.0
14,30,2769,0,0,0,0,0.0,0.0
14,31,2728,0,0,0,0,0.0,0.0
14,32,3064,0,0,0,0,0.0,0.0
14,33,2646,0,1,1,0,1.0,1.0
14,34,2681,0,1,1,0,1.0,1.0
14,35,1752,0,1,1,0,1.0,1.0
14,36,3108,0,1,1,0,1.0,1.0
14,37,3128,0,0,0,0,0.0,0.0
14,38,3574,1,0,0,0,0.0,0.0
14,39,3188,0,0,0,0,0.0,0.0
14,40,3244,0,0,0,0,0.0,0.0
14,41,3200,0,0,0,0,0.0,0.0
14,42,3336,0,0,0,0,0.0,0.0
14,43,2936,0,0,0,0,0.0,0.0
14,44,3018,0,0,0,0,0.0,0.0
14,45,3054,0,1,1,0,1.0,1.0
14,46,3230,0,0,0,0,0.0,0.0
14,47,3126,0,1,0,0,0.0,0.0
14,48,3065,0,0,0,0,0.0,0.0
14,49,2267,0,1,1,0,1.0,1.0
14,50,2826,0,1,1,0,1.0,1.0
14,51,2520,0,1,1,0,1.0,1.0
14,52,2107,0,1,1,0,1.0,1.0
14,53,3789,1,1,1,0,1.0,1.0
14,54,3971,1,1,1,0,1.0,1.0
14,55,3819,1,0,0,0,0.0,0.0
14,56,3764,1,1,1,0,1.0,1.0
14,57,3423,0,0,0,0,0.0,0.0
14,58,3458,0,0,0,0,0.0,0.0
14,59,3301,0,0,0,0,0.0,0.0
14,60,3601,1,0,0,0,0.0,0.0
14,61,2696,0,0,0,0,0.0,0.0
14,62,2826,0,0,0,0,0.0,0.0
14,63,3222,0,1,1,0,1.0,1.0
14,64,2562,0,0,0,0,0.0,0.0
15,1,3720,1,0,0,0,0.0,0.0
15,2,3691,1,0,0,0,0.0,0.0
15,3,2909,0,0,0,0,0.0,0.0
15,4,3573,1,0,0,0,0.0,0.0
15,5,3262,0,0,0,0,0.0,0.0
15,6,3023,0,1,1,0,1.0,1.0
15,7,3239,0,1,0,0,0.0,0.0
15,8,2845,0,1,1,0,1.0,1.0
15,9,3513,1,0,0,0,0.0,0.0
15,10,3012,0,0,0,0,0.0,0.0
15,11,3280,0,0,0,0,0.0,0.0
15,12,3319,0,0,0,0,0.0,0.0
15,13,2581,0,0,0,0,0.0,0.0
15,14,2175,0,1,1,0,1.0,1.0
15,15,2655,0,0,0,0,0.0,0.0
15,16,2587,0,0,0,0,0.0,0.0
15,17,3379,0,1,1,0,0.0,0.0
15,18,3114,0,1,1,0,0.0,0.0
15,19,3436,0,1,1,0,0.0,0.0
15,20,3193,0,1,1,0,0.0,0.0
15,21,3756,1,0,0,0,0.0,0.0
15,22,3667,1,0,0,0,0.0,0.0
15,23,3689,1,0,0,0,0.0,0.0
15,24,3697,1,0,0,0,0.0,0.0
15,25,2526,0,1,1,0,1.0,1.0
15,26,2805,0,1,1,0,1.0,1.0
15,27,2787,0,1,1,0,1.0,1.0
15,28,2799,0,1,1,0,1.0,1.0
15,29,3291,0,1,0,0,0.0,0.0
15,30,2722,0,1,1,0,1.0,1.0
15,31,2555,0,1,1,0,1.0,1.0
15,32,3180,0,1,0,0,0.0,0.0
15,33,3791,1,0,0,0,0.0,0.0
15,34,3525,1,0,0,0,0.0,0.0
15,35,3546,1,0,0,0,0.0,0.0
15,36,3416,0,0,0,0,0.0,0.0
15,37,3732,1,0,0,0,0.0,0.0
15,38,3637,1,0,0,0,0.0,0.0
15,39,3766,1,0,0,0,0.0,0.0
15,40,3787,1,0,0,0,0.0,0.0
15,41,3936,1,0,0,0,0.0,0.0
15,42,4018,1,0,0,0,0.0,0.0
15,43,4156,1,0,0,0,0.0,0.0
15,44,3899,1,0,0,0,0.0,0.0
15,45,3507,1,0,0,0,0.0,0.0
15,46,3870,1,1,1,0,1.0,1.0
15,47,3555,1,0,0,0,0.0,0.0
15,48,3721,1,0,0,0,0.0,0.0
15,49,3284,0,0,0,0,0.0,0.0
15,50,3207,0,0,0,0,0.0,0.0
15,51,3182,0,0,0,0,0.0,0.0
15,52,3166,0,0,0,0,0.0,0.0
15,53,2642,0,1,1,0,1.0,1.0
15,54,3208,0,0,0,0,0.0,0.0
15,55,2399,0,1,1,0,1.0,1.0
15,56,2992,0,1,0,0,0.0,0.0
15,57,2939,0,0,0,0,0.0,0.0
15,58,2988,0,0,0,0,0.0,0.0
15,59,2899,0,0,0,0,0.0,0.0
15,60,2920,0,0,0,0,0.0,0.0
15,61,3801,1,0,0,0,0.0,0.0
15,62,3930,1,0,0,0,0.0,0.0
15,63,3656,1,0,0,0,0.0,0.0
15,64,3918,1,0,0,0,0.0,0.0
16,1,4271,1,0,0,0,0.0,0.0
16,2,3546,1,0,0,0,0.0,0.0
16,3,3596,1,0,0,0,0.0,0.0
16,4,3127,0,1,0,0,0.0,0.0
16,5,2958,0,1,1,0,1.0,1.0
16,6,3497,0,1,1,0,1.0,1.0
16,7,3477,0,1,1,0,1.0,1.0
16,8,3486,0,0,0,0,0.0,0.0
16,9,3089,0,1,1,0,1.0,1.0
16,10,3104,0,1,0,0,0.0,0.0
16,11,2895,0,0,0,0,0.0,0.0
16,12,2744,0,0,0,0,0.0,0.0
16,13,3543,1,0,0,0,0.0,0.0
16,14,3972,1,0,0,0,0.0,0.0
16,15,3926,1,0,0,0,0.0,0.0
16,16,3747,1,0,0,0,0.0,0.0
16,17,2767,0,1,1,0,1.0,1.0
16,18,3006,0,1,0,0,0.0,0.0
16,19,2845,0,1,1,0,1.0,1.0
16,20,2811,0,1,0,0,0.0,0.0
16,21,3208,0,0,0,0,0.0,0.0
16,22,2966,0,0,0,0,0.0,0.0
16,23,3083,0,0,0,0,0.0,0.0
16,24,2942,0,0,0,0,0.0,0.0
16,25,3480,0,1,1,0,1.0,1.0
16,26,3316,0,1,0,0,0.0,0.0
16,27,3199,0,1,1,0,1.0,1.0
16,28,3311,0,1,0,0,0.0,0.0
16,29,1478,0,1,1,0,1.0,1.0
16,30,1865,0,1,1,0,1.0,1.0
16,31,1377,0,1,1,0,1.0,1.0
16,32,1294,0,1,1,0,1.0,1.0
16,33,3113,0,1,1,0,1.0,1.0
16,34,3486,0,0,0,0,0.0,0.0
16,35,3585,1,1,1,0,1.0,1.0
16,36,3468,0,0,0,0,0.0,0.0
16,37,2399,0,1,1,0,1.0,1.0
16,38,2576,0,1,1,0,1.0,1.0
16,39,2634,0,1,1,0,1.0,1.0
16,40,2492,0,1,1,0,1.0,1.0
16,41,3114,0,1,1,0,1.0,1.0
16,42,2608,0,1,1,0,1.0,1.0
16,43,2604,0,1,1,0,1.0,1.0
16,44,3385,0,0,0,0,0.0,0.0
16,45,3308,0,1,0,0,0.0,0.0
16,46,3695,1,0,0,0,0.0,0.0
16,47,3559,1,1,1,0,1.0,1.0
16,48,3699,1,1,1,0,1.0,1.0
16,49,2169,0,1,1,0,1.0,1.0
16,50,2926,0,0,0,0,0.0,0.0
16,51,3007,0,0,0,0,0.0,0.0
16,52,3537,1,0,0,0,0.0,0.0
16,53,2498,0,1,1,0,1.0,1.0
16,54,3023,0,1,1,0,1.0,1.0
16,55,3228,0,1,0,0,0.0,0.0
16,56,3306,0,1,1,0,1.0,1.0
16,57,3355,0,1,0,0,0.0,0.0
16,58,3719,1,0,0,0,0.0,0.0
16,59,3628,1,1,1,0,1.0,1.0
16,60,2530,0,1,1,0,1.0,1.0
16,61,3389,0,0,0,0,0.0,0.0
16,62,3254,0,0,0,0,0.0,0.0
16,63,3297,0,0,0,0,0.0,0.0
16,64,3121,0,0,0,0,0.0,0.0
17,1,2541,0,1,1,0,1.0,1.0
17,2,3271,0,1,1,0,1.0,1.0
17,3,2751,0,1,1,0,1.0,1.0
17,4,3000,0,1,0,0,0.0,0.0
17,5,4074,1,1,0,0,0.0,0.0
17,6,3890,1,1,1,0,1.0,1.0
17,7,4018,1,0,0,0,0.0,0.0
17,8,3839,1,1,1,0,1.0,1.0
17,9,3882,1,0,0,0,0.0,0.0
17,10,2604,0,1,1,0,1.0,1.0
17,11,3103,0,1,1,0,1.0,1.0
17,12,3804,1,0,0,0,0.0,0.0
17,13,3943,1,0,0,0,0.0,0.0
17,14,3723,1,0,0,0,0.0,0.0
17,15,3610,1,0,0,0,0.0,0.0
17,16,3824,1,0,0,0,0.0,0.0
17,17,2773,0,0,0,0,0.0,0.0
17,18,2887,0,0,0,0,0.0,0.0
17,19,2861,0,0,0,0,0.0,0.0
17,20,2790,0,0,0,0,0.0,0.0
17,21,3055,0,1,1,0,1.0,1.0
17,22,2674,0,1,1,0,1.0,1.0
17,23,2811,0,1,1,0,1.0,1.0
17,24,3043,0,1,0,0,0.0,0.0
17,25,3157,0,0,0,0,0.0,0.0
17,26,3175,0,0,0,0,0.0,0.0
17,27,2987,0,0,0,0,0.0,0.0
17,28,2995,0,0,0,0,0.0,0.0
17,29,3365,0,0,0,0,0.0,0.0
17,30,3011,0,0,0,0,0.0,0.0
17,31,3363,0,0,0,0,0.0,0.0
17,32,3258,0,0,0,0,0.0,0.0
17,33,3732,1,0,0,0,0.0,0.0
17,34,4265,1,0,0,0,0.0,0.0
17,35,3780,1,0,0,0,0.0,0.0
17,36,4290,1,0,0,0,0.0,0.0
17,37,3719,1,0,0,0,0.0,0.0
17,38,3918,1,0,0,0,0.0,0.0
17,39,3860,1,0,0,0,0.0,0.0
17,40,3741,1,0,0,0,0.0,0.0
17,41,3539,1,0,0,0,0.0,0.0
17,42,3473,0,0,0,0,0.0,0.0
17,43,3375,0,0,0,0,0.0,0.0
17,44,3410,0,0,0,0,0.0,0.0
17,45,3521,1,1,1,0,1.0,1.0
17,46,3519,1,1,0,0,0.0,0.0
17,47,2646,0,1,1,0,1.0,1.0
17,48,3405,0,1,0,0,0.0,0.0
17,49,3856,1,0,0,0,0.0,0.0
17,50,3874,1,0,0,0,0.0,0.0
17,51,3722,1,0,0,0,0.0,0.0
17,52,3771,1,0,0,0,0.0,0.0
17,53,1954,0,1,1,0,1.0,1.0
17,54,1917,0,1,1,0,1.0,1.0
17,55,1913,0,1,1,0,1.0,1.0
17,56,1978,0,1,1,0,1.0,1.0
17,57,3402,0,1,1,0,1.0,1.0
17,58,2148,0,1,1,0,1.0,1.0
17,59,3430,0,1,1,0,1.0,1.0
17,60,3771,1,1,1,0,1.0,1.0
17,61,3970,1,1,1,0,1.0,1.0
17,62,3847,1,0,0,0,0.0,0.0
17,63,4012,1,0,0,0,0.0,0.0
17,64,3763,1,0,0,0,0.0,0.0
18,1,4098,1,0,0,0,0.0,0.0
18,2,4293,1,0,0,0,0.0,0.0
18,3,4532,1,0,0,0,0.0,0.0
18,4,4477,1,0,0,0,0.0,0.0
18,5,4145,1,0,0,0,0.0,0.0
18,6,3456,0,1,1,0,1.0,1.0
18,7,3937,1,1,0,0,0.0,0.0
18,8,4071,1,0,0,0,0.0,0.0
18,9,3435,0,0,0,0,0.0,0.0
18,10,3292,0,1,1,0,1.0,1.0
18,11,3276,0,0,0,0,0.0,0.0
18,12,3500,1,1,1,0,1.0,1.0
18,13,3720,1,0,0,0,0.0,0.0
18,14,3557,1,0,0,0,0.0,0.0
18,15,3457,0,0,0,0,0.0,0.0
18,16,3452,0,0,0,0,0.0,0.0
18,17,2869,0,1,1,0,1.0,1.0
18,18,2630,0,1,1,0,1.0,1.0
18,19,2655,0,1,1,0,1.0,1.0
18,20,2309,0,1,1,0,1.0,1.0
18,21,2922,0,0,0,0,0.0,0.0
18,22,2711,0,0,0,0,0.0,0.0
18,23,2834,0,1,1,0,1.0,1.0
18,24,2907,0,1,1,0,1.0,1.0
18,25,3979,1,0,0,0,0.0,0.0
18,26,3712,1,0,0,0,0.0,0.0
18,27,4218,1,0,0,0,0.0,0.0
18,28,3851,1,0,0,0,0.0,0.0
18,29,2740,0,1,1,0,1.0,1.0
18,30,2710,0,0,0,0,0.0,0.0
18,31,2611,0,0,0,0,0.0,0.0
18,32,2801,0,1,0,0,0.0,0.0
18,33,2593,0,0,0,0,0.0,0.0
18,34,2582,0,0,0,0,0.0,0.0
18,35,2659,0,0,0,0,0.0,0.0
18,36,2731,0,0,0,0,0.0,0.0
18,37,2765,0,0,0,0,0.0,0.0
18,38,2563,0,0,0,0,0.0,0.0
18,39,2605,0,0,0,0,0.0,0.0
18,40,2491,0,0,0,0,0.0,0.0
18,41,3342,0,0,0,0,0.0,0.0
18,42,3367,0,1,1,0,1.0,1.0
18,43,3112,0,1,1,0,1.0,1.0
18,44,3497,0,1,1,0,1.0,1.0
18,45,2823,0,0,0,0,0.0,0.0
18,46,2891,0,1,1,0,1.0,1.0
18,47,2992,0,0,0,0,0.0,0.0
18,48,3055,0,0,0,0,0.0,0.0
18,49,3641,1,0,0,0,0.0,0.0
18,50,3598,1,1,1,0,1.0,1.0
18,51,3673,1,1,1,0,1.0,1.0
18,52,3435,0,0,0,0,0.0,0.0
18,53,2549,0,1,1,0,1.0,1.0
18,54,3275,0,0,0,0,0.0,0.0
18,55,3322,0,1,1,0,1.0,1.0
18,56,2489,0,1,1,0,1.0,1.0
18,57,3335,0,1,0,0,0.0,0.0
18,58,3143,0,0,0,0,0.0,0.0
18,59,3175,0,0,0,0,0.0,0.0
18,60,3094,0,0,0,0,0.0,0.0
18,61,2435,0,0,0,0,0.0,0.0
18,62,2643,0,0,0,0,0.0,0.0
18,63,2508,0,0,0,0,0.0,0.0
18,64,3017,0,1,0,0,0.0,0.0
19,1,3520,1,0,0,0,0.0,0.0
19,2,3166,0,1,1,0,1.0,1.0
19,3,3386,0,0,0,0,0.0,0.0
19,4,3731,1,0,0,0,0.0,0.0
19,5,2625,0,1,1,0,1.0,1.0
19,6,2729,0,1,0,0,0.0,0.0
19,7,2086,0,1,1,0,1.0,1.0
19,8,2753,0,1,0,0,0.0,0.0
19,9,3757,1,0,0,0,0.0,0.0
19,10,3591,1,0,0,0,0.0,0.0
19,11,3345,0,0,0,0,0.0,0.0
19,12,3602,1,0,0,0,0.0,0.0
19,13,3206,0,1,0,0,0.0,0.0
19,14,3137,0,1,1,0,1.0,1.0
19,15,3239,0,0,0,0,0.0,0.0
19,16,3074,0,0,0,0,0.0,0.0
19,17,3813,1,0,0,0,0.0,0.0
19,18,3640,1,0,0,0,0.0,0.0
19,19,3476,0,0,0,0,0.0,0.0
19,20,3573,1,0,0,0,0.0,0.0
19,21,3712,1,0,0,0,0.0,0.0
19,22,3511,1,0,0,0,0.0,0.0
19,23,3532,1,0,0,0,0.0,0.0
19,24,3558,1,0,0,0,0.0,0.0
19,25,2170,0,1,1,0,1.0,1.0
19,26,1969,0,1,1,0,1.0,1.0
19,27,2539,0,1,1,0,1.0,1.0
19,28,1591,0,1,1,0,1.0,1.0
19,29,2247,0,1,1,0,1.0,1.0
19,30,2002,0,1,1,0,1.0,1.0
19,31,1666,0,1,1,0,1.0,1.0
19,32,2310,0,1,1,0,1.0,1.0
19,33,3510,1,0,0,0,0.0,0.0
19,34,2384,0,1,1,0,1.0,1.0
19,35,3434,0,1,0,0,0.0,0.0
19,36,3371,0,0,0,0,0.0,0.0
19,37,3082,0,1,1,0,1.0,1.0
19,38,3596,1,1,0,0,0.0,0.0
19,39,2114,0,1,1,0,1.0,1.0
19,40,3627,1,0,0,0,0.0,0.0
19,41,3747,1,1,0,0,0.0,0.0
19,42,2715,0,1,1,0,1.0,1.0
19,43,3433,0,1,1,0,1.0,1.0
19,44,3560,1,1,1,0,1.0,1.0
19,45,4354,1,0,0,0,0.0,0.0
19,46,4312,1,0,0,0,0.0,0.0
19,47,4573,1,0,0,0,0.0,0.0
19,48,4289,1,0,0,0,0.0,0.0
